date,actual,pred,ok
2025-01-15,47.820823669433594,46.95,True
2025-01-16,48.053375244140625,47.5,True
2025-01-17,48.54296875,48.3,True
2025-01-20,48.64088821411133,48.25,True
2025-01-21,49.2773551940918,48.73,True
2025-01-22,47.17211151123047,49.5,True
2025-02-03,47.45363235473633,48.45,True
2025-02-04,48.175777435302734,47.8,True
2025-02-05,48.38385009765625,48.05,True
2025-02-06,48.60416793823242,48.5,True
2025-02-07,48.053375244140625,48.75,True
2025-02-10,48.34713363647461,48.15,True
2025-02-11,48.27368927001953,48.25,True
2025-02-12,48.065616607666016,48.4,True
2025-02-13,47.49034881591797,48.15,True
2025-02-14,48.212493896484375,47.85,True
2025-02-17,48.38385009765625,48.15,True
2025-02-18,48.29817581176758,48.45,True
2025-02-19,48.11457824707031,48.25,True
2025-02-20,48.45729064941406,48.25,True
2025-02-21,48.02889633178711,48.35,True
2025-02-24,47.404666900634766,48.15,True
2025-02-25,47.661705017089844,47.85,True
2025-02-26,47.12315368652344,47.8,True
2025-02-27,46.0338134765625,47.5,True
2025-03-03,45.727821350097656,46.5,True
2025-03-04,46.32756805419922,45.5,True
2025-03-05,46.04605484008789,46.8,True
2025-03-06,45.6176643371582,46.1,True
2025-03-07,45.348384857177734,45.85,True
2025-03-10,44.55280303955078,45.2,True
2025-03-11,44.74863815307617,44.25,True
2025-03-12,44.33248519897461,44.9,True
2025-03-13,44.185604095458984,44.2,True
2025-03-14,44.565040588378906,44.05,True
2025-03-17,44.74863815307617,44.76,True
2025-03-18,44.19784927368164,44.85,True
2025-03-19,45.15254592895508,44.5,True
2025-03-20,44.78535461425781,45.6,True
2025-03-21,44.73639678955078,44.92,True
2025-03-24,45.20150375366211,44.9,True
2025-03-25,45.16478729248047,45.1,True
2025-03-26,44.30800247192383,45.1,True
2025-03-27,43.867374420166016,44.75,True
2025-03-28,42.2884407043457,43.5,True
2025-03-31,43.15746307373047,41.5,True
2025-04-01,43.08402633666992,43.5,True
2025-04-02,38.7756233215332,43.25,True
2025-04-07,37.51492691040039,37.5,True
2025-04-08,35.78911590576172,36.45,True
2025-04-09,39.36313247680664,34.5,True
2025-04-10,40.28112030029297,40.5,True
2025-04-11,40.07304000854492,41.5,True
2025-04-14,40.47695541381836,40.15,True
2025-04-15,39.7425651550293,40.75,True
2025-04-16,39.301937103271484,40.12,True
2025-04-17,39.387611389160156,39.85,True
2025-04-18,38.8245849609375,39.5,True
2025-04-21,38.175872802734375,38.5,True
2025-04-22,39.86496353149414,38.5,True
2025-04-23,39.632408142089844,39.5,True
2025-04-24,40.57487106323242,39.5,True
2025-04-25,40.91758346557617,40.32,True
2025-04-28,41.07670211791992,41.1,True
2025-04-29,41.27253723144531,41.25,True
2025-04-30,42.4720344543457,41.45,True
2025-05-02,42.09260177612305,42.8,True
2025-05-05,41.860050201416016,42.2,True
2025-05-06,41.700931549072266,41.75,True
2025-05-07,42.2517204284668,41.95,True
2025-05-08,42.77803039550781,42.35,True
2025-05-09,43.2553825378418,42.95,True
2025-05-12,43.78169631958008,43.7,True
2025-05-13,44.77311325073242,44.1,True
2025-05-14,44.67519760131836,45.25,True
2025-05-15,44.7975959777832,44.5,True
2025-05-16,44.173362731933594,44.85,True
2025-05-19,44.2590446472168,44.3,True
2025-05-20,44.94447326660156,44.3,True
2025-05-21,44.45488357543945,44.5,True
2025-05-22,44.27128601074219,44.6,True
2025-05-23,44.22232437133789,44.35,True
2025-05-26,43.830650329589844,44.35,True
2025-05-27,43.90409469604492,43.5,True
2025-05-28,44.00200653076172,43.95,True
2025-05-29,43.059547424316406,44.1,True
2025-06-02,43.36553955078125,43.5,True
2025-06-03,44.381446838378906,43.5,True
2025-06-04,44.46712112426758,44.2,True
2025-06-05,44.54056167602539,44.5,True
2025-06-06,44.96895217895508,44.68,True
2025-06-09,46.180686950683594,44.75,True
2025-06-10,46.180686950683594,46.5,True
2025-06-11,46.180686950683594,46.5,True
2025-06-12,46.180686950683594,46.5,True
2025-06-13,46.180686950683594,46.3,True
2025-06-16,46.180686950683594,46.18,True
2025-06-17,46.579708099365234,46.18,True
2025-06-18,46.11949157714844,46.78,True
2025-06-19,46.05094528198242,46.25,True
2025-06-20,45.6690673828125,46.1,True
2025-06-23,46.501373291015625,45.9,True
2025-06-24,47.17700958251953,46.3,True
2025-06-25,47.23576354980469,47.5,True
2025-06-26,47.28471755981445,47.3,True
2025-06-27,47.35326385498047,47.32,True
2025-06-30,47.6274299621582,47.4,True
2025-07-01,47.63722610473633,47.8,True
2025-07-02,48.293277740478516,47.7,True
2025-07-03,47.84285354614258,48.5,True
2025-07-04,47.55888748168945,47.9,True
2025-07-07,47.343467712402344,47.75,True
2025-07-08,47.83306121826172,47.12,True
2025-07-09,48.381404876708984,47.6,True
2025-07-10,48.587032318115234,48.2,True
2025-07-11,48.303070068359375,48.75,True
2025-07-14,48.95912170410156,48.15,True
2025-07-15,49.35079574584961,48.45,True
2025-07-16,49.64455032348633,49.5,True
2025-07-17,50.378936767578125,49.8,True
2025-07-18,50.19158172607422,50.75,True
2025-07-21,49.84645080566406,50.5,True
2025-07-22,49.99436569213867,49.75,True
2025-07-23,50.29018783569336,50.05,True
2025-07-24,50.19158172607422,50.5,True
2025-07-25,50.33949279785156,50.35,True
2025-07-28,49.74784469604492,50.45,True
2025-07-29,50.29018783569336,49.9,True
2025-07-30,50.83253479003906,50.45,True
2025-07-31,50.3887939453125,50.5,True
2025-08-01,50.09297180175781,50.55,True
2025-08-04,50.733924865722656,50.15,True
2025-08-05,50.29018783569336,50.65,True
2025-08-06,51.720008850097656,50.45,True
2025-08-07,51.720008850097656,51.0,True
2025-08-08,52.11444091796875,51.5,True
2025-08-11,52.16374588012695,52.5,True
2025-08-12,52.607479095458984,52.3,True
2025-08-13,52.4102668762207,52.8,True
2025-08-14,52.4102668762207,52.75,True
2025-08-15,52.55817794799805,52.3,True
2025-08-18,52.459571838378906,52.75,True
2025-08-19,50.980445861816406,52.5,True
2025-08-20,51.27627182006836,51.5,True
2025-08-21,51.02975082397461,51.65,True
2025-08-22,51.966529846191406,51.2,True
2025-08-25,52.015830993652344,51.75,True
2025-08-26,52.262351989746094,52.15,True
2025-08-27,51.76931381225586,52.45,True
2025-08-28,51.76931381225586,51.85,True
2025-08-29,51.27627182006836,51.85,True
2025-09-01,51.27627182006836,51.5,True
2025-09-02,51.226966857910156,51.1,True
2025-09-03,51.57209396362305,51.2,True
2025-09-04,52.11444091796875,51.75,True
2025-09-05,52.607479095458984,52.25,True
2025-09-08,53.14982986450195,52.93,True
2025-09-09,54.18521499633789,53.67,True
2025-09-10,54.67825698852539,54.75,True
2025-09-11,55.22060012817383,55.1,True
2025-09-12,55.22060012817383,55.75,True
2025-09-15,55.96016311645508,55.5,True
2025-09-16,55.56572723388672,56.34,True
2025-09-17,56.157379150390625,55.78,True
2025-09-18,56.20668029785156,56.45,True
2025-09-19,56.60111618041992,56.45,True
2025-09-22,57.63650131225586,56.75,True
2025-09-23,57.58720016479492,58.12,True
2025-09-24,57.38998031616211,57.82,True
2025-09-25,56.45320129394531,57.12,True
2025-09-26,56.995548248291016,56.1,True
2025-09-30,57.2913703918457,57.2,True
2025-10-01,58.37606430053711,57.45,True
2025-10-02,59.2142333984375,58.75,True
2025-10-03,60.841270446777344,60.15,True
2025-10-07,60.29892349243164,61.5,True
2025-10-08,60.74265670776367,60.5,True
2025-10-09,60.15100860595703,60.88,True
2025-10-13,59.855186462402344,60.45,True
2025-10-14,60.939876556396484,59.5,True
2025-10-15,62.123172760009766,60.5,True
2025-10-16,61.186397552490234,62.5,True
2025-10-17,62.22178268432617,60.5,True
2025-10-20,62.32039260864258,62.5,True
2025-10-21,61.82735061645508,62.5,True
2025-10-22,61.48221969604492,61.5,True
2025-10-23,62.91204071044922,61.75,True
2025-10-27,62.46830368041992,62.75,True
2025-10-28,63.503692626953125,62.3,True
2025-10-29,63.503692626953125,63.75,True
2025-10-30,63.848819732666016,63.75,True
2025-10-31,63.257171630859375,63.2,True
2025-11-03,63.05995178222656,63.45,True
2025-11-04,62.271087646484375,63.2,True
2025-11-05,62.41899871826172,62.5,True
2025-11-06,61.67943572998047,62.75,True
2025-11-07,62.46830368041992,61.5,True
2025-11-10,62.024566650390625,62.3,True
2025-11-11,62.32039260864258,62.15,True
2025-11-12,62.024566650390625,62.12,True
2025-11-13,60.841270446777344,62.15,True
2025-11-14,61.03848648071289,61.25,True
2025-11-17,59.608665466308594,61.5,True
2025-11-18,59.2142333984375,60.5,True
2025-11-19,61.03848648071289,59.5,True
2025-11-20,59.01701354980469,60.25,True
2025-11-21,58.72119140625,60.12,True
2025-11-24,59.51005554199219,58.5,True
2025-11-25,60.49613571166992,59.75,True
2025-11-26,61.03848648071289,61.2,True
2025-11-27,61.48221969604492,61.5,True
2025-11-28,60.64405059814453,61.8,True
2025-12-01,60.841270446777344,60.8,True
2025-12-02,61.43291473388672,60.9,True
2025-12-03,61.33430862426758,61.1,True
2025-12-04,61.87665557861328,61.25,True
2025-12-05,62.81343460083008,61.95,True
2025-12-08,62.714820861816406,62.5,True
2025-12-09,63.158565521240234,62.5,True
2025-12-10,62.46830368041992,63.42,True
2025-12-11,62.56691360473633,62.6,True
2025-12-12,61.92595672607422,62.73,True
2025-12-15,61.38361358642578,61.8,True
2025-12-16,61.03848648071289,61.2,True
2025-12-17,61.03848648071289,61.2,True
2025-12-18,61.63013458251953,61.02,True
2025-12-19,62.517608642578125,61.8,True
2025-12-22,62.81343460083008,62.1,True
2025-12-23,62.961341857910156,62.95,True
2025-12-24,63.503692626953125,63.1,True
2025-12-26,64.34185791015625,63.8,True
2025-12-29,64.24325561523438,64.8,True
2025-12-30,64.6869888305664,64.1,True
2025-12-31,66.01819610595703,64.92,True
2026-01-02,68.53270721435547,66.5,True
2026-01-05,69.42018127441406,70.25,True
2026-01-06,68.87783813476562,70.5,True
2026-01-07,69.12435913085938,68.12,True
2026-01-08,68.87783813476562,69.25,True
2026-01-09,69.37088012695312,68.95,True
2026-01-12,69.71600341796875,69.5,True
2026-01-13,69.76531219482422,69.9,True
2026-01-14,69.66670227050781,69.85,True
2026-01-15,70.99791717529297,69.5,True
2026-01-16,71.58956146240234,71.25,True
2026-01-19,71.58956146240234,71.88,True
2026-01-20,70.8499984741211,71.75,True
2026-01-21,71.80000305175781,70.5,True
2026-01-22,72.25,71.95,True
2026-01-23,72.25,72.5,True
2026-01-26,73.05000305175781,72.5,True
2026-01-27,74.19999694824219,73.5,True
2026-01-28,73.75,74.85,True
2026-01-29,72.5999984741211,73.5,True
2026-01-30,71.5,72.9,True
2026-02-02,72.94999694824219,70.5,True
2026-02-03,72.9000015258789,72.5,True
2026-02-04,72.0,72.85,True
2026-02-05,71.9000015258789,72.35,True
2026-02-06,73.94999694824219,71.85,True
2026-02-09,75.5,73.5,True
2026-02-10,77.19999694824219,76.0,True
2026-02-11,77.4000015258789,78.5,True
2026-02-23,79.4000015258789,78.0,True
2026-02-24,81.0999984741211,80.1,True
2026-02-25,81.1500015258789,82.2,True
2026-02-26,80.3499984741211,81.2,True
2026-03-02,78.75,80.5,True
2026-03-03,75.5999984741211,78.5,True
2026-03-04,77.4000015258789,74.5,True
2026-03-05,76.8499984741211,76.5,True
2026-03-06,73.5999984741211,76.5,True
2026-03-09,75.19999694824219,74.5,True
2026-03-10,78.19999694824219,75.8,True
2026-03-11,76.5999984741211,77.5,True
2026-03-12,75.94999694824219,75.8,True
2026-03-13,75.5999984741211,76.3,True
2026-03-16,76.6500015258789,75.3,True
2026-03-17,77.80000305175781,76.4,True
2026-03-18,76.0,78.25,True
2026-03-19,75.9000015258789,76.5,True
2026-03-20,74.25,75.85,True
2026-03-23,74.4000015258789,74.5,True
2026-03-24,76.19999694824219,74.5,True
2026-03-25,75.80000305175781,76.5,True
2026-03-26,75.0,75.5,True
2026-03-27,73.9000015258789,75.5,True
2026-03-30,72.3499984741211,74.5,True
2026-03-31,75.44999694824219,71.5,True
2026-04-01,73.94999694824219,75.1,True
2026-04-02,75.30000305175781,74.5,True
2026-04-07,79.19999694824219,74.85,True
2026-04-08,79.1500015258789,78.1,True
2026-04-09,80.75,78.5,True
2026-04-10,80.5999984741211,81.5,True
2026-04-13,83.0999984741211,80.5,True
2026-04-14,84.1500015258789,83.5,True
2026-04-15,85.0,85.0,True
2026-04-16,84.1500015258789,86.2,True
2026-04-17,84.55000305175781,84.5,True
2026-04-20,86.0,84.4,True
2026-04-21,86.3499984741211,86.5,True
2026-04-22,86.3499984741211,86.5,True
2026-04-23,89.94999694824219,86.5,True
2026-04-24,93.0,90.5,True
2026-04-27,92.0,95.0,True
2026-04-28,90.75,90.5,True
2026-04-29,90.5,89.5,True
2026-04-30,94.5999984741211,90.25,True
2026-05-04,94.5999984741211,93.5,True
2026-05-05,95.75,95.0,True
2026-05-06,97.69999694824219,96.5,True
2026-05-07,97.0,98.5,True
2026-05-08,96.9000015258789,96.5,True
2026-05-11,96.8499984741211,96.5,True
2026-05-12,95.5,96.75,True
2026-05-13,96.05000305175781,94.5,True
2026-05-14,95.4000015258789,96.5,True
2026-05-15,94.9000015258789,95.75,True
2026-05-18,93.0999984741211,94.5,True
2026-05-19,92.5,92.5,True
2026-05-20,95.8499984741211,91.8,True
2026-05-21,97.30000305175781,95.5,True
2026-05-22,100.80000305175781,96.2,True
2026-05-25,100.0999984741211,102.5,True
2026-05-26,102.55000305175781,99.5,True
2026-05-27,100.5,104.0,True
2026-05-28,105.4000015258789,101.25,True
2026-05-29,105.5,106.3,True
2026-06-01,105.69999694824219,106.0,True
2026-06-02,107.5999984741211,106.2,True
2026-06-03,106.0999984741211,108.5,True
2026-06-04,104.1500015258789,106.5,True
2026-06-05,100.94999694824219,103.75,True
2026-06-08,103.5,99.5,True
2026-06-09,100.25,102.5,True
2026-06-10,99.8499984741211,101.5,True
2026-06-11,101.94999694824219,99.5,True
2026-06-12,105.25,101.5,True
2026-06-15,105.9000015258789,106.75,True
2026-06-16,106.0,106.15,True
2026-06-17,107.30000305175781,106.5,True
2026-06-18,111.1500015258789,108.0,True
2026-06-22,110.0999984741211,112.5,True
2026-06-23,107.1500015258789,109.25,True
2026-06-24,107.19999694824219,106.5,True
2026-06-25,103.0999984741211,107.25,True
2026-06-26,104.80000305175781,102.5,True
