date,actual,pred,ok
2025-05-20,574.7733154296875,584.5,True
2025-05-21,575.0001831054688,570.32,True
2025-05-22,571.0753173828125,573.5,True
2025-05-23,582.9483642578125,570.0,True
2025-05-27,579.5757446289062,580.0,True
2025-05-28,581.8635864257812,577.0,True
2025-05-29,581.2127685546875,580.0,True
2025-05-30,584.4866943359375,580.45,True
2025-06-02,587.8197631835938,585.3,True
2025-06-03,587.6619262695312,588.65,True
2025-06-04,584.8218994140625,588.12,True
2025-06-05,590.8274536132812,583.0,True
2025-06-06,591.3599853515625,591.5,True
2025-06-09,594.7128295898438,590.5,True
2025-06-10,593.0166625976562,596.25,True
2025-06-11,595.37353515625,592.5,True
2025-06-12,588.7171630859375,596.5,True
2025-06-13,594.3182983398438,590.0,True
2025-06-16,589.2398681640625,590.45,True
2025-06-17,589.1510009765625,590.57,True
2025-06-18,587.7673950195312,589.45,True
2025-06-20,593.5730590820312,588.5,True
2025-06-23,600.13037109375,592.3,True
2025-06-24,600.4666137695312,601.5,True
2025-06-25,605.1646118164062,601.0,True
2025-06-26,608.1712036132812,610.0,True
2025-06-27,611.0790405273438,610.25,True
2025-06-30,610.8812866210938,612.5,True
2025-07-01,613.650634765625,611.5,True
2025-07-02,618.4869995117188,615.3,True
2025-07-03,613.8779907226562,620.3,True
2025-07-07,613.5418090820312,612.5,True
2025-07-08,617.2210083007812,612.29,True
2025-07-09,618.9617309570312,616.5,True
2025-07-10,616.785888671875,619.5,True
2025-07-11,617.9627685546875,615.25,True
2025-07-14,615.3220825195312,618.5,True
2025-07-15,617.3792114257812,614.25,True
2025-07-16,621.1573486328125,618.5,True
2025-07-17,620.7024536132812,620.5,True
2025-07-18,621.87939453125,619.2,True
2025-07-21,621.9684448242188,621.5,True
2025-07-22,627.259765625,621.5,True
2025-07-23,627.4674072265625,628.5,True
2025-07-24,630.1181030273438,628.0,True
2025-07-25,629.9598999023438,632.5,True
2025-07-28,628.29833984375,630.5,True
2025-07-29,627.507080078125,628.5,True
2025-07-30,625.1531372070312,628.15,True
2025-07-31,614.9066162109375,624.0,True
2025-08-01,624.2531127929688,612.5,True
2025-08-04,621.088134765625,623.5,True
2025-08-05,625.845458984375,620.0,True
2025-08-06,625.3212280273438,623.5,True
2025-08-07,630.1972045898438,626.45,True
2025-08-08,628.9510498046875,632.5,True
2025-08-11,635.6468505859375,628.5,True
2025-08-12,637.8228149414062,634.12,True
2025-08-13,637.882080078125,638.45,True
2025-08-14,636.388671875,638.5,True
2025-08-15,636.2501220703125,636.85,True
2025-08-18,632.7984008789062,636.5,True
2025-08-19,631.1170043945312,634.45,True
2025-08-20,628.5851440429688,630.5,True
2025-08-21,638.2381591796875,628.0,True
2025-08-22,635.4292602539062,640.0,True
2025-08-25,638.0897827148438,634.27,True
2025-08-26,639.543701171875,636.75,True
2025-08-27,641.8085327148438,640.12,True
2025-08-28,637.9810180664062,642.5,True
2025-08-29,633.25341796875,640.15,True
2025-09-02,636.6853637695312,634.0,True
2025-09-03,642.00634765625,634.5,True
2025-09-04,640.14697265625,640.5,True
2025-09-05,641.7195434570312,641.3,True
2025-09-08,643.203125,642.5,True
2025-09-09,645.0625,644.5,True
2025-09-10,650.4231567382812,646.25,True
2025-09-11,650.2055053710938,652.0,True
2025-09-12,653.6671752929688,650.5,True
2025-09-15,652.76708984375,655.2,True
2025-09-16,651.9561157226562,651.28,True
2025-09-17,655.0023803710938,650.75,True
2025-09-18,658.2465209960938,657.0,True
2025-09-19,661.3606567382812,661.5,True
2025-09-22,657.7606201171875,663.5,True
2025-09-23,655.6677856445312,660.12,True
2025-09-24,652.6429443359375,654.5,True
2025-09-25,656.3819580078125,650.5,True
2025-09-26,658.2266845703125,657.5,True
2025-09-29,660.7061157226562,659.1,True
2025-09-30,662.95751953125,661.5,True
2025-10-01,663.7210693359375,664.5,True
2025-10-02,663.7112426757812,664.5,True
2025-10-03,666.0914916992188,664.5,True
2025-10-06,663.6219482421875,668.15,True
2025-10-07,667.5791625976562,664.27,True
2025-10-08,665.6452026367188,668.45,True
2025-10-09,647.6542358398438,666.12,True
2025-10-10,657.5919189453125,650.12,True
2025-10-13,656.78857421875,654.25,True
2025-10-14,659.7044067382812,658.5,True
2025-10-15,655.2117309570312,661.25,True
2025-10-16,658.9308471679688,654.3,True
2025-10-17,665.7840576171875,657.5,True
2025-10-20,665.7741088867188,663.45,True
2025-10-21,662.3128051757812,664.5,True
2025-10-22,666.2402954101562,661.25,True
2025-10-23,671.6851806640625,667.5,True
2025-10-24,679.6094970703125,670.12,True
2025-10-27,681.41455078125,683.4,True
2025-10-28,681.7418823242188,683.25,True
2025-10-29,674.2439575195312,682.5,True
2025-10-30,676.4556274414062,672.5,True
2025-10-31,677.7251586914062,678.32,True
2025-11-03,669.6917114257812,679.12,True
2025-11-04,672.0125122070312,672.34,True
2025-11-05,664.8021850585938,671.25,True
2025-11-06,665.4567260742188,668.5,True
2025-11-07,675.8407592773438,670.12,True
2025-11-10,677.3878784179688,674.5,True
2025-11-11,677.7647705078125,679.25,True
2025-11-12,666.5179443359375,678.5,True
2025-11-13,666.408935546875,667.5,True
2025-11-14,660.2002563476562,665.5,True
2025-11-17,654.65625,659.5,True
2025-11-18,657.185302734375,650.0,True
2025-11-19,647.1683349609375,655.0,True
2025-11-20,653.6148681640625,645.0,True
2025-11-21,663.2351684570312,650.0,True
2025-11-24,669.4734497070312,661.5,True
2025-11-25,674.09521484375,672.15,True
2025-11-26,677.7747192382812,678.0,True
2025-11-28,674.6803588867188,680.5,True
2025-12-01,675.9300537109375,675.0,True
2025-12-02,678.2706298828125,676.5,True
2025-12-03,678.7665405273438,679.5,True
2025-12-04,680.0557861328125,679.5,True
2025-12-05,678.0127563476562,680.55,True
2025-12-08,677.4275512695312,678.5,True
2025-12-09,681.92041015625,676.5,True
2025-12-10,683.5072021484375,681.5,True
2025-12-11,676.1580810546875,685.0,True
2025-12-12,675.1365356445312,675.32,True
2025-12-15,673.2918701171875,678.25,True
2025-12-16,665.8832397460938,670.0,True
2025-12-17,670.9114990234375,661.25,True
2025-12-18,676.9923095703125,673.5,True
2025-12-19,681.2098388671875,678.5,True
2025-12-22,684.3233032226562,684.5,True
2025-12-23,686.7305297851562,686.5,True
2025-12-24,686.660888671875,688.15,True
2025-12-26,684.2138671875,686.8,True
2025-12-29,683.3782958984375,684.74,True
2025-12-30,678.3152465820312,683.5,True
2025-12-31,679.55859375,678.5,True
2026-01-02,684.0845947265625,678.9,True
2026-01-05,688.1529541015625,684.5,True
2026-01-06,685.9347534179688,691.02,True
2026-01-07,685.8651123046875,687.5,True
2026-01-08,690.4010009765625,686.5,True
2026-01-09,691.4852294921875,691.25,True
2026-01-12,690.1026000976562,692.3,True
2026-01-13,686.7105712890625,688.75,True
2026-01-14,688.5806884765625,685.5,True
2026-01-15,688.0037231445312,688.25,True
2026-01-16,673.9981689453125,688.5,True
2026-01-20,681.77685546875,670.0,True
2026-01-21,685.3379516601562,679.5,True
2026-01-22,685.5865478515625,686.5,True
2026-01-23,689.068115234375,686.45,True
2026-01-26,691.8134765625,689.5,True
2026-01-27,691.7438354492188,693.25,True
2026-01-28,690.3711547851562,691.5,True
2026-01-29,688.3121337890625,690.92,True
2026-01-30,691.73388671875,688.75,True
2026-02-02,685.885009765625,691.5,True
2026-02-03,682.5626831054688,688.12,True
2026-02-04,674.0379638671875,683.12,True
2026-02-05,686.96923828125,670.0,True
2026-02-06,690.2816162109375,688.5,True
2026-02-09,688.4613037109375,692.15,True
2026-02-10,688.3021850585938,689.5,True
2026-02-11,677.668701171875,688.5,True
2026-02-12,678.1461181640625,680.5,True
2026-02-13,679.2402954101562,679.25,True
2026-02-17,682.662109375,679.8,True
2026-02-18,680.8616943359375,683.5,True
2026-02-19,685.7855834960938,680.5,True
2026-02-20,678.7827758789062,686.5,True
2026-02-23,683.7164916992188,679.5,True
2026-02-24,689.4859008789062,681.5,True
2026-02-25,685.6561889648438,688.2,True
2026-02-26,682.3637084960938,686.3,True
2026-02-27,682.7516479492188,679.5,True
2026-03-02,676.7337036132812,683.5,True
2026-03-03,681.50830078125,674.5,True
2026-03-04,677.7084350585938,680.0,True
2026-03-05,668.8256225585938,679.12,True
2026-03-06,674.6845092773438,673.45,True
2026-03-09,673.6002807617188,675.0,True
2026-03-10,672.7548217773438,670.0,True
2026-03-11,662.5390625,671.5,True
2026-03-12,658.7890014648438,669.12,True
2026-03-13,665.493408203125,655.0,True
2026-03-16,667.2440185546875,670.12,True
2026-03-17,657.9335327148438,670.5,True
2026-03-18,656.3121337890625,661.25,True
2026-03-19,646.9034423828125,655.0,True
2026-03-20,653.6959228515625,640.5,True
2026-03-23,651.5015869140625,650.0,True
2026-03-24,655.1322021484375,650.0,True
2026-03-25,643.432373046875,654.0,True
2026-03-26,632.4606323242188,640.0,True
2026-03-27,630.3460693359375,628.0,True
2026-03-30,648.6688842773438,628.5,True
2026-03-31,653.5562744140625,645.0,True
2026-04-01,654.144775390625,650.0,True
2026-04-02,657.23681640625,655.0,True
2026-04-06,657.5260009765625,657.8,True
2026-04-07,674.27294921875,657.75,True
2026-04-08,678.162841796875,675.0,True
2026-04-09,677.7140502929688,680.0,True
2026-04-10,684.3369750976562,679.45,True
2026-04-13,692.675537109375,686.12,True
2026-04-14,698.1414184570312,696.12,True
2026-04-15,699.8569946289062,705.32,True
2026-04-16,708.3152465820312,704.32,True
2026-04-17,706.8988037109375,715.0,True
2026-04-20,702.2708129882812,705.5,True
2026-04-21,709.3825073242188,700.5,True
2026-04-22,706.6295776367188,711.5,True
2026-04-23,712.10546875,707.5,True
2026-04-24,713.332275390625,710.5,True
2026-04-27,709.8612060546875,715.0,True
2026-04-28,709.7515258789062,711.2,True
2026-04-29,716.8132934570312,709.5,True
2026-04-30,718.7982177734375,718.5,True
2026-05-01,716.1649780273438,720.5,True
2026-05-04,721.9102172851562,715.0,True
2026-05-05,731.9443359375,723.45,True
2026-05-06,729.7001342773438,735.5,True
2026-05-07,735.724609375,726.5,True
2026-05-08,737.4002685546875,738.5,True
2026-05-11,736.2831420898438,739.5,True
2026-05-12,740.4025268554688,736.5,True
2026-05-13,746.2474975585938,742.0,True
2026-05-14,737.2706298828125,750.0,True
2026-05-15,736.751953125,734.5,True
2026-05-18,731.8446044921875,735.5,True
2026-05-19,739.3452758789062,728.5,True
2026-05-20,740.8114624023438,738.92,True
2026-05-21,743.7239990234375,741.5,True
2026-05-22,748.6613159179688,744.85,True
2026-05-26,748.5316162109375,750.12,True
2026-05-27,752.6609497070312,750.12,True
2026-05-28,754.5361328125,754.27,True
2026-05-29,756.5908203125,757.12,True
2026-06-01,757.6182250976562,758.32,True
2026-06-02,752.3018798828125,758.75,True
2026-06-03,755.1445922851562,750.0,True
2026-06-04,735.65478515625,754.01,True
2026-06-05,737.3204345703125,738.25,True
2026-06-08,735.1560668945312,738.5,True
2026-06-09,723.56591796875,737.2,True
2026-06-10,735.8642578125,720.0,True
2026-06-11,739.843994140625,733.5,True
2026-06-12,752.890380859375,740.67,True
2026-06-15,748.4019775390625,755.0,True
2026-06-16,739.0560302734375,750.12,True
2026-06-17,746.739990234375,736.5,True
2026-06-18,744.3900146484375,745.12,True
2026-06-22,733.5800170898438,742.56,True
2026-06-23,733.239990234375,731.25,True
2026-06-24,734.2999877929688,731.5,True
2026-06-25,728.989990234375,735.12,True
